Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_in_04d_3	136	76485	71870	0.5575	0.5239
m_GR_in_04d_3	137	73971	74085	0.5392	0.54
m_GR_in_04d_3	138	79835	79910	0.5819	0.5825
m_GR_in_04d_3	139	83178	83149	0.6063	0.6061
m_GR_in_04d_3	140	84167	83674	0.6135	0.6099
m_GR_in_04d_3	141	81863	81796	0.5967	0.5962
m_GR_in_04d_3	142	81142	81250	0.5914	0.5922
m_GR_in_04d_3	143	84442	84572	0.6155	0.6165
m_GR_in_04d_3	144	92783	92925	0.6763	0.6773
m_GR_in_04d_3	150	9729382	9722548	70.918	70.8682
m_GR_un_04d_1	20	546	791	0.0066	0.0096
m_GR_un_04d_1	21	1064	1307	0.0129	0.0158
m_GR_un_04d_1	22	1237	1944	0.015	0.0235
m_GR_un_04d_1	23	1799	2716	0.0218	0.0329
m_GR_un_04d_1	24	2212	3284	0.0268	0.0398
m_GR_un_04d_1	25	2863	4222	0.0347	0.0511
m_GR_un_04d_1	26	3236	5007	0.0392	0.0606
m_GR_un_04d_1	27	4168	5708	0.0505	0.0691
m_GR_un_04d_1	28	5259	6802	0.0637	0.0824
m_GR_un_04d_1	29	6394	7435	0.0774	0.09
m_GR_un_04d_1	30	7250	8388	0.0878	0.1016
m_GR_un_04d_1	31	8339	9931	0.101	0.1203
m_GR_un_04d_1	32	9094	10451	0.1101	0.1266
m_GR_un_04d_1	33	9542	11129	0.1155	0.1348
m_GR_un_04d_1	34	9459	11555	0.1145	0.1399
m_GR_un_04d_1	35	10261	11965	0.1243	0.1449
m_GR_un_04d_1	36	10430	12647	0.1263	0.1531
m_GR_un_04d_1	37	10467	12814	0.1267	0.1552
m_GR_un_04d_1	38	11646	13806	0.141	0.1672
m_GR_un_04d_1	39	12288	13616	0.1488	0.1649
m_GR_un_04d_1	40	12809	14080	0.1551	0.1705
m_GR_un_04d_1	41	13166	14671	0.1594	0.1777
m_GR_un_04d_1	42	13820	14545	0.1674	0.1761
m_GR_un_04d_1	43	13989	14892	0.1694	0.1803
m_GR_un_04d_1	44	13603	15111	0.1647	0.183
m_GR_un_04d_1	45	14122	15778	0.171	0.1911
m_GR_un_04d_1	46	14738	16292	0.1785	0.1973
m_GR_un_04d_1	47	14654	16368	0.1775	0.1982
m_GR_un_04d_1	48	14658	16396	0.1775	0.1985
m_GR_un_04d_1	49	15112	16232	0.183	0.1966
m_GR_un_04d_1	50	15829	16813	0.1917	0.2036
m_GR_un_04d_1	51	15417	16945	0.1867	0.2052
m_GR_un_04d_1	52	16556	17668	0.2005	0.2139
m_GR_un_04d_1	53	16542	17330	0.2003	0.2099
m_GR_un_04d_1	54	16426	18008	0.1989	0.2181
m_GR_un_04d_1	55	16535	18250	0.2002	0.221
m_GR_un_04d_1	56	17138	18292	0.2075	0.2215
m_GR_un_04d_1	57	16619	18283	0.2012	0.2214
m_GR_un_04d_1	58	17139	18914	0.2075	0.229
m_GR_un_04d_1	59	17500	18640	0.2119	0.2257
m_GR_un_04d_1	60	17691	19606	0.2142	0.2374
m_GR_un_04d_1	61	17028	19259	0.2062	0.2332
m_GR_un_04d_1	62	18049	19181	0.2186	0.2323
m_GR_un_04d_1	63	18704	19264	0.2265	0.2333
m_GR_un_04d_1	64	19051	20044	0.2307	0.2427
m_GR_un_04d_1	65	19204	20441	0.2325	0.2475
m_GR_un_04d_1	66	18931	20949	0.2292	0.2537
m_GR_un_04d_1	67	19761	21920	0.2393	0.2654
m_GR_un_04d_1	68	18721	21510	0.2267	0.2605
m_GR_un_04d_1	69	19525	20906	0.2364	0.2532
m_GR_un_04d_1	70	18876	21743	0.2286	0.2633
m_GR_un_04d_1	71	20158	21462	0.2441	0.2599
m_GR_un_04d_1	72	20632	22477	0.2498	0.2722
m_GR_un_04d_1	73	20642	22532	0.25	0.2728
m_GR_un_04d_1	74	21089	22541	0.2554	0.273
m_GR_un_04d_1	75	21126	22559	0.2558	0.2732
m_GR_un_04d_1	76	21492	23084	0.2603	0.2795
m_GR_un_04d_1	77	22406	23397	0.2713	0.2833
m_GR_un_04d_1	78	22173	23307	0.2685	0.2822
m_GR_un_04d_1	79	22463	24047	0.272	0.2912
m_GR_un_04d_1	80	21528	23851	0.2607	0.2888
m_GR_un_04d_1	81	22029	24598	0.2668	0.2979
m_GR_un_04d_1	82	22315	24427	0.2702	0.2958
m_GR_un_04d_1	83	22616	24517	0.2739	0.2969
m_GR_un_04d_1	84	23630	25228	0.2861	0.3055
m_GR_un_04d_1	85	23561	25074	0.2853	0.3036
m_GR_un_04d_1	86	24092	25192	0.2917	0.3051
m_GR_un_04d_1	87	24369	25264	0.2951	0.3059
m_GR_un_04d_1	88	23920	25858	0.2897	0.3131
m_GR_un_04d_1	89	24635	26079	0.2983	0.3158
m_GR_un_04d_1	90	25007	26503	0.3028	0.3209
m_GR_un_04d_1	91	24738	26781	0.2996	0.3243
m_GR_un_04d_1	92	24939	27094	0.302	0.3281
m_GR_un_04d_1	93	25950	27123	0.3142	0.3284
m_GR_un_04d_1	94	25690	27669	0.3111	0.3351
m_GR_un_04d_1	95	25576	27980	0.3097	0.3388
m_GR_un_04d_1	96	26159	28652	0.3168	0.347
m_GR_un_04d_1	97	26649	28649	0.3227	0.3469
m_GR_un_04d_1	98	27277	28714	0.3303	0.3477
m_GR_un_04d_1	99	27153	29494	0.3288	0.3572
m_GR_un_04d_1	100	27726	30250	0.3357	0.3663
m_GR_un_04d_1	101	27815	30192	0.3368	0.3656
m_GR_un_04d_1	102	28702	31036	0.3476	0.3758
m_GR_un_04d_1	103	28454	30659	0.3446	0.3713
m_GR_un_04d_1	104	29287	31110	0.3546	0.3767
m_GR_un_04d_1	105	29089	31683	0.3523	0.3837
m_GR_un_04d_1	106	30208	31705	0.3658	0.3839
m_GR_un_04d_1	107	30441	32888	0.3686	0.3983
m_GR_un_04d_1	108	31208	32902	0.3779	0.3984
m_GR_un_04d_1	109	30466	32723	0.3689	0.3963
m_GR_un_04d_1	110	31131	31359	0.377	0.3797
m_GR_un_04d_1	111	32070	29694	0.3883	0.3596
m_GR_un_04d_1	112	30795	25680	0.3729	0.311
m_GR_un_04d_1	113	31010	22730	0.3755	0.2752
m_GR_un_04d_1	114	31541	20840	0.3819	0.2524
m_GR_un_04d_1	115	31836	20759	0.3855	0.2514
m_GR_un_04d_1	116	31964	20636	0.3871	0.2499
m_GR_un_04d_1	117	32642	21097	0.3953	0.2555
m_GR_un_04d_1	118	35318	36084	0.4277	0.437
m_GR_un_04d_1	119	34995	36000	0.4238	0.4359
m_GR_un_04d_1	120	35192	35241	0.4262	0.4267
m_GR_un_04d_1	121	34750	33363	0.4208	0.404
m_GR_un_04d_1	122	34728	28658	0.4205	0.347
m_GR_un_04d_1	123	35460	24806	0.4294	0.3004
m_GR_un_04d_1	124	36064	23235	0.4367	0.2814
m_GR_un_04d_1	125	35663	22835	0.4319	0.2765
m_GR_un_04d_1	126	36525	23119	0.4423	0.28
m_GR_un_04d_1	127	36734	23593	0.4448	0.2857
m_GR_un_04d_1	128	38258	38413	0.4633	0.4652
m_GR_un_04d_1	129	38916	38976	0.4712	0.472
m_GR_un_04d_1	130	40004	39579	0.4844	0.4793
m_GR_un_04d_1	131	39209	37780	0.4748	0.4575
m_GR_un_04d_1	132	40075	38047	0.4853	0.4607
m_GR_un_04d_1	133	40263	37958	0.4876	0.4596
m_GR_un_04d_1	134	40630	38298	0.492	0.4638
m_GR_un_04d_1	135	40759	38260	0.4936	0.4633
m_GR_un_04d_1	136	41463	39077	0.5021	0.4732
m_GR_un_04d_1	137	38920	38651	0.4713	0.468
m_GR_un_04d_1	138	42385	42242	0.5133	0.5115
m_GR_un_04d_1	139	43763	43630	0.5299	0.5283
m_GR_un_04d_1	140	44677	44317	0.541	0.5367
m_GR_un_04d_1	141	42548	42712	0.5152	0.5172
m_GR_un_04d_1	142	42355	42298	0.5129	0.5122
m_GR_un_04d_1	143	43951	44192	0.5322	0.5351
m_GR_un_04d_1	144	48276	48692	0.5846	0.5896
m_GR_un_04d_1	150	5326295	5322041	64.4983	64.4468
m_GR_un_04d_2	20	104	158	0.0012	0.0017
m_GR_un_04d_2	21	215	158	0.0024	0.0017
m_GR_un_04d_2	22	330	411	0.0037	0.0045
m_GR_un_04d_2	23	413	535	0.0046	0.0059
m_GR_un_04d_2	24	433	708	0.0048	0.0078
m_GR_un_04d_2	25	475	879	0.0053	0.0097
m_GR_un_04d_2	26	670	1071	0.0074	0.0119
m_GR_un_04d_2	27	768	1171	0.0085	0.013
m_GR_un_04d_2	28	1140	1440	0.0126	0.0159
m_GR_un_04d_2	29	1293	1897	0.0143	0.021
m_GR_un_04d_2	30	1610	1857	0.0178	0.0205
m_GR_un_04d_2	31	1725	2124	0.0191	0.0235
m_GR_un_04d_2	32	1864	2224	0.0206	0.0246
m_GR_un_04d_2	33	2106	2484	0.0233	0.0275
m_GR_un_04d_2	34	2138	2428	0.0237	0.0269
m_GR_un_04d_2	35	2477	2644	0.0274	0.0293
m_GR_un_04d_2	36	2465	3009	0.0273	0.0333
m_GR_un_04d_2	37	2483	3120	0.0275	0.0345
m_GR_un_04d_2	38	2616	3245	0.0289	0.0359
m_GR_un_04d_2	39	2891	3172	0.032	0.0351
m_GR_un_04d_2	40	2759	3596	0.0305	0.0398
m_GR_un_04d_2	41	3338	3530	0.0369	0.0391
m_GR_un_04d_2	42	3344	3873	0.037	0.0429
m_GR_un_04d_2	43	3370	3664	0.0373	0.0405
m_GR_un_04d_2	44	3571	3913	0.0395	0.0433
m_GR_un_04d_2	45	3676	4074	0.0407	0.0451
m_GR_un_04d_2	46	3552	3926	0.0393	0.0434
m_GR_un_04d_2	47	3707	4240	0.041	0.0469
m_GR_un_04d_2	48	3734	4209	0.0413	0.0466
m_GR_un_04d_2	49	3869	4541	0.0428	0.0502
m_GR_un_04d_2	50	4176	4474	0.0462	0.0495
m_GR_un_04d_2	51	4018	4559	0.0445	0.0504
m_GR_un_04d_2	52	4176	4857	0.0462	0.0537
m_GR_un_04d_2	53	4273	4918	0.0473	0.0544
m_GR_un_04d_2	54	4293	4842	0.0475	0.0536
m_GR_un_04d_2	55	4771	4905	0.0528	0.0543
m_GR_un_04d_2	56	4661	5373	0.0516	0.0595
m_GR_un_04d_2	57	4388	4998	0.0486	0.0553
m_GR_un_04d_2	58	4449	5350	0.0492	0.0592
m_GR_un_04d_2	59	4953	5333	0.0548	0.059
m_GR_un_04d_2	60	4919	5820	0.0544	0.0644
m_GR_un_04d_2	61	5050	5684	0.0559	0.0629
m_GR_un_04d_2	62	5272	5707	0.0583	0.0631
m_GR_un_04d_2	63	5391	5879	0.0597	0.065
m_GR_un_04d_2	64	5299	6155	0.0586	0.0681
m_GR_un_04d_2	65	5693	6649	0.063	0.0736
m_GR_un_04d_2	66	5834	6642	0.0646	0.0735
m_GR_un_04d_2	67	5761	7162	0.0637	0.0792
m_GR_un_04d_2	68	5946	6929	0.0658	0.0767
m_GR_un_04d_2	69	5982	7427	0.0662	0.0822
m_GR_un_04d_2	70	6405	7809	0.0709	0.0864
m_GR_un_04d_2	71	6404	7416	0.0709	0.0821
m_GR_un_04d_2	72	6664	7947	0.0737	0.0879
m_GR_un_04d_2	73	6873	7957	0.076	0.088
m_GR_un_04d_2	74	7232	8157	0.08	0.0903
m_GR_un_04d_2	75	7116	8524	0.0787	0.0943
m_GR_un_04d_2	76	7813	8557	0.0864	0.0947
m_GR_un_04d_2	77	7911	8779	0.0875	0.0971
m_GR_un_04d_2	78	7849	9074	0.0868	0.1004
m_GR_un_04d_2	79	7742	9261	0.0857	0.1025
m_GR_un_04d_2	80	8524	9522	0.0943	0.1054
m_GR_un_04d_2	81	8212	9758	0.0909	0.108
m_GR_un_04d_2	82	9008	10060	0.0997	0.1113
m_GR_un_04d_2	83	8427	10338	0.0932	0.1144
m_GR_un_04d_2	84	9380	10526	0.1038	0.1165
m_GR_un_04d_2	85	9471	11187	0.1048	0.1238
m_GR_un_04d_2	86	9539	11148	0.1055	0.1234
m_GR_un_04d_2	87	9881	10884	0.1093	0.1204
m_GR_un_04d_2	88	9687	12029	0.1072	0.1331
m_GR_un_04d_2	89	10737	11829	0.1188	0.1309
m_GR_un_04d_2	90	10642	12389	0.1178	0.1371
m_GR_un_04d_2	91	10729	12678	0.1187	0.1403
m_GR_un_04d_2	92	11461	12970	0.1268	0.1435
m_GR_un_04d_2	93	11780	13210	0.1303	0.1462
m_GR_un_04d_2	94	12196	14073	0.1349	0.1557
m_GR_un_04d_2	95	12371	14701	0.1369	0.1627
m_GR_un_04d_2	96	12834	15042	0.142	0.1664
m_GR_un_04d_2	97	13008	15087	0.1439	0.1669
m_GR_un_04d_2	98	13243	15288	0.1465	0.1692
m_GR_un_04d_2	99	13821	15992	0.1529	0.1769
m_GR_un_04d_2	100	14427	16980	0.1596	0.1879
m_GR_un_04d_2	101	14763	17873	0.1633	0.1978
m_GR_un_04d_2	102	14918	17341	0.1651	0.1919
m_GR_un_04d_2	103	15994	18402	0.177	0.2036
m_GR_un_04d_2	104	16303	18751	0.1804	0.2075
m_GR_un_04d_2	105	16786	19678	0.1857	0.2177
m_GR_un_04d_2	106	17348	19914	0.192	0.2203
m_GR_un_04d_2	107	18104	20668	0.2003	0.2287
m_GR_un_04d_2	108	18271	21012	0.2022	0.2325
m_GR_un_04d_2	109	18713	21619	0.2071	0.2392
m_GR_un_04d_2	110	19041	20912	0.2107	0.2314
m_GR_un_04d_2	111	19971	19906	0.221	0.2203
m_GR_un_04d_2	112	19807	17635	0.2192	0.1951
m_GR_un_04d_2	113	20509	15455	0.2269	0.171
m_GR_un_04d_2	114	21052	14522	0.2329	0.1607
m_GR_un_04d_2	115	21480	15066	0.2377	0.1667
m_GR_un_04d_2	116	22357	15170	0.2474	0.1679
m_GR_un_04d_2	117	23300	16214	0.2578	0.1794
m_GR_un_04d_2	118	24859	27442	0.2751	0.3036
m_GR_un_04d_2	119	25004	27382	0.2767	0.303
m_GR_un_04d_2	120	26103	27004	0.2888	0.2988
m_GR_un_04d_2	121	26787	26804	0.2964	0.2966
m_GR_un_04d_2	122	26621	22701	0.2946	0.2512
m_GR_un_04d_2	123	28308	20779	0.3132	0.2299
m_GR_un_04d_2	124	29094	18838	0.3219	0.2084
m_GR_un_04d_2	125	29439	19594	0.3257	0.2168
m_GR_un_04d_2	126	30729	20226	0.34	0.2238
m_GR_un_04d_2	127	31467	21004	0.3482	0.2324
m_GR_un_04d_2	128	32884	33148	0.3639	0.3668
m_GR_un_04d_2	129	34293	34533	0.3794	0.3821
m_GR_un_04d_2	130	35401	35236	0.3917	0.3899
m_GR_un_04d_2	131	37251	35637	0.4122	0.3943
m_GR_un_04d_2	132	38093	36000	0.4215	0.3983
m_GR_un_04d_2	133	38589	36463	0.427	0.4035
m_GR_un_04d_2	134	39195	36854	0.4337	0.4078
m_GR_un_04d_2	135	40582	38165	0.449	0.4223
m_GR_un_04d_2	136	40886	38540	0.4524	0.4264
m_GR_un_04d_2	137	39814	39752	0.4405	0.4398
m_GR_un_04d_2	138	44669	44651	0.4943	0.4941
m_GR_un_04d_2	139	45853	45603	0.5074	0.5046
m_GR_un_04d_2	140	46867	46584	0.5186	0.5154
m_GR_un_04d_2	141	46448	46650	0.5139	0.5162
m_GR_un_04d_2	142	46436	46534	0.5138	0.5149
m_GR_un_04d_2	143	49043	49410	0.5426	0.5467
m_GR_un_04d_2	144	56421	56853	0.6243	0.6291
m_GR_un_04d_2	150	7264005	7258025	80.3746	80.3084
m_GR_un_04d_3	20	74	144	0.0007	0.0014
m_GR_un_04d_3	21	178	257	0.0018	0.0025
m_GR_un_04d_3	22	305	316	0.003	0.0031
m_GR_un_04d_3	23	330	562	0.0033	0.0056
m_GR_un_04d_3	24	430	629	0.0042	0.0062
m_GR_un_04d_3	25	493	820	0.0049	0.0081
m_GR_un_04d_3	26	636	987	0.0063	0.0098
m_GR_un_04d_3	27	899	1143	0.0089	0.0113
m_GR_un_04d_3	28	1006	1394	0.0099	0.0138
m_GR_un_04d_3	29	1190	1501	0.0118	0.0148
m_GR_un_04d_3	30	1443	1862	0.0143	0.0184
m_GR_un_04d_3	31	1721	2042	0.017	0.0202
m_GR_un_04d_3	32	1795	2167	0.0177	0.0214
m_GR_un_04d_3	33	1932	2269	0.0191	0.0224
m_GR_un_04d_3	34	1991	2491	0.0197	0.0246
m_GR_un_04d_3	35	2147	2802	0.0212	0.0277
m_GR_un_04d_3	36	2429	2983	0.024	0.0295
m_GR_un_04d_3	37	2324	2912	0.023	0.0288
m_GR_un_04d_3	38	2505	3353	0.0247	0.0331
m_GR_un_04d_3	39	2717	3487	0.0268	0.0344
m_GR_un_04d_3	40	2912	3235	0.0288	0.032
m_GR_un_04d_3	41	3282	3452	0.0324	0.0341
m_GR_un_04d_3	42	3062	3738	0.0302	0.0369
m_GR_un_04d_3	43	3315	3745	0.0327	0.037
m_GR_un_04d_3	44	3498	4063	0.0346	0.0401
m_GR_un_04d_3	45	3719	4241	0.0367	0.0419
m_GR_un_04d_3	46	3542	3965	0.035	0.0392
m_GR_un_04d_3	47	3705	4497	0.0366	0.0444
m_GR_un_04d_3	48	3631	4541	0.0359	0.0449
m_GR_un_04d_3	49	4074	4309	0.0402	0.0426
m_GR_un_04d_3	50	4290	4665	0.0424	0.0461
m_GR_un_04d_3	51	4240	4850	0.0419	0.0479
m_GR_un_04d_3	52	4323	5129	0.0427	0.0507
m_GR_un_04d_3	53	4586	4956	0.0453	0.049
m_GR_un_04d_3	54	4702	5285	0.0464	0.0522
m_GR_un_04d_3	55	4661	5497	0.046	0.0543
m_GR_un_04d_3	56	4809	5809	0.0475	0.0574
m_GR_un_04d_3	57	4722	5603	0.0466	0.0553
m_GR_un_04d_3	58	5164	5943	0.051	0.0587
m_GR_un_04d_3	59	5229	6295	0.0517	0.0622
m_GR_un_04d_3	60	5202	6190	0.0514	0.0611
m_GR_un_04d_3	61	5550	6302	0.0548	0.0623
m_GR_un_04d_3	62	5638	6451	0.0557	0.0637
m_GR_un_04d_3	63	5987	6533	0.0591	0.0645
m_GR_un_04d_3	64	6143	6687	0.0607	0.0661
m_GR_un_04d_3	65	6176	7346	0.061	0.0726
m_GR_un_04d_3	66	6341	7237	0.0626	0.0715
m_GR_un_04d_3	67	6526	7757	0.0645	0.0766
m_GR_un_04d_3	68	6734	7891	0.0665	0.078
m_GR_un_04d_3	69	6529	7906	0.0645	0.0781
m_GR_un_04d_3	70	6875	8645	0.0679	0.0854
m_GR_un_04d_3	71	7223	8697	0.0714	0.0859
m_GR_un_04d_3	72	7206	8860	0.0712	0.0875
m_GR_un_04d_3	73	7991	9039	0.0789	0.0893
m_GR_un_04d_3	74	7805	9113	0.0771	0.09
m_GR_un_04d_3	75	8169	9224	0.0807	0.0911
m_GR_un_04d_3	76	8390	9793	0.0829	0.0967
m_GR_un_04d_3	77	8821	9907	0.0871	0.0979
m_GR_un_04d_3	78	8952	10385	0.0884	0.1026
m_GR_un_04d_3	79	9138	10767	0.0903	0.1064
m_GR_un_04d_3	80	9115	10982	0.09	0.1085
m_GR_un_04d_3	81	9402	11090	0.0929	0.1096
m_GR_un_04d_3	82	9741	11672	0.0962	0.1153
m_GR_un_04d_3	83	9981	11758	0.0986	0.1162
m_GR_un_04d_3	84	10461	12435	0.1033	0.1228
m_GR_un_04d_3	85	11019	12600	0.1089	0.1245
m_GR_un_04d_3	86	11218	13458	0.1108	0.1329
m_GR_un_04d_3	87	11353	13642	0.1122	0.1348
m_GR_un_04d_3	88	12074	14273	0.1193	0.141
m_GR_un_04d_3	89	12256	14292	0.1211	0.1412
m_GR_un_04d_3	90	12559	14353	0.1241	0.1418
m_GR_un_04d_3	91	13173	14943	0.1301	0.1476
m_GR_un_04d_3	92	13260	15484	0.131	0.153
m_GR_un_04d_3	93	13897	15920	0.1373	0.1573
m_GR_un_04d_3	94	14134	16488	0.1396	0.1629
m_GR_un_04d_3	95	14523	17488	0.1435	0.1728
m_GR_un_04d_3	96	15252	17800	0.1507	0.1758
m_GR_un_04d_3	97	15507	18661	0.1532	0.1843
m_GR_un_04d_3	98	15921	18532	0.1573	0.1831
m_GR_un_04d_3	99	16647	19674	0.1644	0.1943
m_GR_un_04d_3	100	16424	20086	0.1622	0.1984
m_GR_un_04d_3	101	17616	20469	0.174	0.2022
m_GR_un_04d_3	102	18377	21172	0.1815	0.2091
m_GR_un_04d_3	103	18934	22423	0.187	0.2215
m_GR_un_04d_3	104	19416	22143	0.1918	0.2187
m_GR_un_04d_3	105	20236	23399	0.1999	0.2311
m_GR_un_04d_3	106	20647	24036	0.204	0.2374
m_GR_un_04d_3	107	21456	25721	0.212	0.2541
m_GR_un_04d_3	108	22317	26174	0.2205	0.2586
m_GR_un_04d_3	109	22265	25960	0.2199	0.2564
m_GR_un_04d_3	110	22841	25776	0.2256	0.2546
m_GR_un_04d_3	111	23837	24098	0.2355	0.2381
m_GR_un_04d_3	112	24316	21528	0.2402	0.2127
m_GR_un_04d_3	113	25687	19127	0.2537	0.1889
m_GR_un_04d_3	114	26078	17470	0.2576	0.1726
m_GR_un_04d_3	115	27188	18018	0.2686	0.178
m_GR_un_04d_3	116	26841	18365	0.2651	0.1814
m_GR_un_04d_3	117	28660	20346	0.2831	0.201
m_GR_un_04d_3	118	29954	32375	0.2959	0.3198
m_GR_un_04d_3	119	30363	33429	0.2999	0.3302
m_GR_un_04d_3	120	31794	33061	0.3141	0.3266
m_GR_un_04d_3	121	32606	32186	0.3221	0.3179
m_GR_un_04d_3	122	33301	27973	0.329	0.2763
m_GR_un_04d_3	123	34488	24345	0.3407	0.2405
m_GR_un_04d_3	124	34771	23191	0.3435	0.2291
m_GR_un_04d_3	125	36178	23604	0.3574	0.2332
m_GR_un_04d_3	126	37820	24507	0.3736	0.2421
m_GR_un_04d_3	127	39113	25679	0.3864	0.2537
m_GR_un_04d_3	128	40820	41167	0.4032	0.4067
m_GR_un_04d_3	129	41916	42354	0.4141	0.4184
m_GR_un_04d_3	130	43361	43461	0.4283	0.4293
m_GR_un_04d_3	131	45329	43869	0.4478	0.4334
m_GR_un_04d_3	132	45592	43277	0.4504	0.4275
m_GR_un_04d_3	133	46828	43921	0.4626	0.4339
m_GR_un_04d_3	134	48228	45521	0.4764	0.4497
m_GR_un_04d_3	135	49015	45860	0.4842	0.453
m_GR_un_04d_3	136	50173	47048	0.4956	0.4648
m_GR_un_04d_3	137	48800	48478	0.4821	0.4789
m_GR_un_04d_3	138	53725	53824	0.5307	0.5317
m_GR_un_04d_3	139	55601	55542	0.5493	0.5487
m_GR_un_04d_3	140	56871	56632	0.5618	0.5594
m_GR_un_04d_3	141	55877	56159	0.552	0.5548
m_GR_un_04d_3	142	57151	57158	0.5646	0.5646
m_GR_un_04d_3	143	59432	59755	0.5871	0.5903
m_GR_un_04d_3	144	66152	67015	0.6535	0.662
m_GR_un_04d_3	150	8013734	8007113	79.1634	79.098
m_GR_in_07d_1	20	21	44	0.0002	0.0005
m_GR_in_07d_1	21	53	64	0.0006	0.0007
m_GR_in_07d_1	22	50	75	0.0006	0.0008
m_GR_in_07d_1	23	67	133	0.0008	0.0015
m_GR_in_07d_1	24	101	186	0.0011	0.0021
m_GR_in_07d_1	25	103	214	0.0012	0.0024
m_GR_in_07d_1	26	152	205	0.0017	0.0023
m_GR_in_07d_1	27	209	274	0.0024	0.0031
m_GR_in_07d_1	28	191	335	0.0021	0.0038
m_GR_in_07d_1	29	326	405	0.0037	0.0046
m_GR_in_07d_1	30	408	440	0.0046	0.0049
m_GR_in_07d_1	31	388	460	0.0044	0.0052
m_GR_in_07d_1	32	456	614	0.0051	0.0069
m_GR_in_07d_1	33	468	672	0.0053	0.0076
m_GR_in_07d_1	34	471	638	0.0053	0.0072
m_GR_in_07d_1	35	482	573	0.0054	0.0064
m_GR_in_07d_1	36	582	656	0.0065	0.0074
m_GR_in_07d_1	37	576	703	0.0065	0.0079
m_GR_in_07d_1	38	667	764	0.0075	0.0086
m_GR_in_07d_1	39	678	652	0.0076	0.0073
m_GR_in_07d_1	40	816	828	0.0092	0.0093
m_GR_in_07d_1	41	727	808	0.0082	0.0091
m_GR_in_07d_1	42	795	744	0.0089	0.0084
m_GR_in_07d_1	43	825	898	0.0093	0.0101
m_GR_in_07d_1	44	761	890	0.0086	0.01
m_GR_in_07d_1	45	781	892	0.0088	0.01
m_GR_in_07d_1	46	899	954	0.0101	0.0107
m_GR_in_07d_1	47	907	1126	0.0102	0.0127
m_GR_in_07d_1	48	934	1132	0.0105	0.0127
m_GR_in_07d_1	49	932	1018	0.0105	0.0114
m_GR_in_07d_1	50	876	1146	0.0099	0.0129
m_GR_in_07d_1	51	882	1207	0.0099	0.0136
m_GR_in_07d_1	52	1043	1224	0.0117	0.0138
m_GR_in_07d_1	53	1136	1203	0.0128	0.0135
m_GR_in_07d_1	54	1032	1261	0.0116	0.0142
m_GR_in_07d_1	55	1097	1341	0.0123	0.0151
m_GR_in_07d_1	56	1091	1339	0.0123	0.0151
m_GR_in_07d_1	57	1214	1237	0.0137	0.0139
m_GR_in_07d_1	58	1156	1471	0.013	0.0165
m_GR_in_07d_1	59	1233	1481	0.0139	0.0167
m_GR_in_07d_1	60	1338	1340	0.015	0.0151
m_GR_in_07d_1	61	1222	1573	0.0137	0.0177
m_GR_in_07d_1	62	1388	1442	0.0156	0.0162
m_GR_in_07d_1	63	1407	1560	0.0158	0.0175
m_GR_in_07d_1	64	1387	1828	0.0156	0.0206
m_GR_in_07d_1	65	1559	1975	0.0175	0.0222
m_GR_in_07d_1	66	1529	1862	0.0172	0.0209
m_GR_in_07d_1	67	1499	1865	0.0169	0.021
m_GR_in_07d_1	68	1486	2101	0.0167	0.0236
m_GR_in_07d_1	69	1771	1954	0.0199	0.022
m_GR_in_07d_1	70	1727	2677	0.0194	0.0301
m_GR_in_07d_1	71	1657	2233	0.0186	0.0251
m_GR_in_07d_1	72	1779	2257	0.02	0.0254
m_GR_in_07d_1	73	1802	2269	0.0203	0.0255
m_GR_in_07d_1	74	1859	2294	0.0209	0.0258
m_GR_in_07d_1	75	1917	2300	0.0216	0.0259
m_GR_in_07d_1	76	2185	2557	0.0246	0.0288
m_GR_in_07d_1	77	2060	2334	0.0232	0.0263
m_GR_in_07d_1	78	2075	2661	0.0233	0.0299
m_GR_in_07d_1	79	2140	2794	0.0241	0.0314
m_GR_in_07d_1	80	2012	2581	0.0226	0.029
m_GR_in_07d_1	81	2405	2687	0.0271	0.0302
m_GR_in_07d_1	82	2412	2894	0.0271	0.0326
m_GR_in_07d_1	83	2471	3072	0.0278	0.0346
m_GR_in_07d_1	84	2641	3046	0.0297	0.0343
m_GR_in_07d_1	85	2587	3293	0.0291	0.037
m_GR_in_07d_1	86	2654	3165	0.0299	0.0356
m_GR_in_07d_1	87	2956	3187	0.0332	0.0358
m_GR_in_07d_1	88	2731	3111	0.0307	0.035
m_GR_in_07d_1	89	3022	3323	0.034	0.0374
m_GR_in_07d_1	90	2967	3495	0.0334	0.0393
m_GR_in_07d_1	91	3183	3780	0.0358	0.0425
m_GR_in_07d_1	92	3307	3872	0.0372	0.0436
m_GR_in_07d_1	93	3186	3944	0.0358	0.0444
m_GR_in_07d_1	94	3427	4254	0.0385	0.0478
m_GR_in_07d_1	95	3232	3898	0.0364	0.0438
m_GR_in_07d_1	96	3782	4260	0.0425	0.0479
m_GR_in_07d_1	97	3913	4794	0.044	0.0539
m_GR_in_07d_1	98	3853	4576	0.0433	0.0515
m_GR_in_07d_1	99	4140	4776	0.0466	0.0537
m_GR_in_07d_1	100	3909	4791	0.044	0.0539
m_GR_in_07d_1	101	4238	4917	0.0477	0.0553
m_GR_in_07d_1	102	4475	4966	0.0503	0.0559
